martet_no,market,product_no,product,max_price,middle_price,min_price,average_price,volume,avg_temp(℃),max_temp(℃),min_temp(℃),avg_wind(m/s),max_wind(m/s),rain(mm),rain_time(hr),rain_time_max(mm/hr),sun_time(hr),sun(MJ/㎡),datetime
420,豐原區,LC1,包心白 包白,8.9,6.1,3.2,6.1,11430,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LD1,青江白菜 小梗,15.0,12.1,8.3,11.9,3890,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LF2,蕹菜 小葉,14.0,12.0,10.0,12.0,1100,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LF3,蕹菜 水蕹菜,33.0,26.5,20.0,26.5,1740,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LG2,芹菜 白梗,15.4,13.0,5.9,12.0,4600,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LG3,芹菜 西洋芹菜,9.7,8.6,7.3,8.6,126,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LG5,芹菜 芹菜管,33.0,22.5,12.0,22.5,400,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LH1,菠菜 圓葉,17.0,13.2,10.0,13.3,2960,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LI3,萵苣菜 本島圓葉,15.0,11.1,7.7,11.2,1800,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LI5,萵苣菜 油麥菜,11.0,7.8,3.6,7.6,4300,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LJ5,芥菜 翡翠娃娃菜,41.0,26.0,10.0,25.8,530,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LK2,芥藍菜,28.0,19.1,10.0,19.1,650,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LM2,莧菜 白莧菜,43.0,32.0,21.0,32.0,800,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LN1,油菜,13.0,10.1,6.5,9.9,2340,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LO1,甘薯葉,15.0,15.0,15.0,15.0,60,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LP2,九層塔,28.0,27.6,27.0,27.5,39,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LQ1,紅鳳菜 紅鳳菜,18.0,14.6,7.0,13.8,1400,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,LS1,茴香,22.0,19.6,12.9,18.7,2800,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,MX1,其他菇類,300.0,225.0,150.0,225.0,400,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,OA1,鹹菜 清心,28.0,24.0,20.0,24.0,10000,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,OC1,榨菜,25.0,22.5,20.0,22.5,3000,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,OH3,桶筍 桂竹筍,35.0,30.0,25.0,30.0,3000,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,OX1,其他,30.0,25.0,20.0,25.0,3000,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SA3,蘿蔔 矸仔,8.0,5.7,3.7,5.7,3360,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SB2,胡蘿蔔 清洗,12.0,8.9,6.0,8.9,1150,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SC1,馬鈴薯 本產,26.0,20.5,10.8,19.7,408,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SD1,洋蔥 本產,27.0,19.5,12.0,19.5,600,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SE6,青蔥 粉蔥,23.5,15.0,8.0,15.3,3980,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SF1,韭菜 白頭,36.0,31.0,22.0,30.2,2740,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SG2,大蒜 軟梗,45.0,29.5,13.5,29.4,1500,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SG5,大蒜 蒜頭,160.0,113.9,75.0,115.3,509,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SH4,竹筍 孟宗筍,135.0,110.6,80.0,109.4,720,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SJ2,芋 檳榔心芋,60.0,43.7,28.0,43.8,1800,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SO1,甘薯 臺農57號,18.0,11.5,5.0,11.5,24000,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SP1,薑 老薑,30.0,30.0,30.0,30.0,100,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SU2,薯蕷 白薯蕷,52.0,34.2,25.0,35.9,835,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,SW1,球莖甘藍,13.0,8.3,4.5,8.5,2580,20.5458333333333,26.4,18.5,1.0375,7.1,0.0,0.9,0.0,1.9,10.63,2017-03-10
420,豐原區,FA1,黃秋葵,100.0,84.5,75.0,85.7,7,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FB1,花椰菜 青梗,16.0,11.4,5.2,11.1,7300,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FC1,胡瓜 黑刺,25.0,18.5,12.0,18.5,180,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FD1,花胡瓜,28.0,17.7,8.0,17.8,3000,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FF1,絲瓜,23.9,16.7,7.0,16.2,656,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FG1,苦瓜 白大米,37.6,26.8,12.4,26.1,2097,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FG2,苦瓜 青大米,20.0,15.0,10.0,15.0,240,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FI1,茄子 胭脂茄,27.0,22.2,15.0,21.7,1680,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FI2,茄子 麻荸茄,16.0,12.5,9.0,12.5,180,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FJ1,番茄 黑柿,20.0,14.0,8.0,14.0,120,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FJ3,番茄 牛蕃茄,15.0,10.9,4.9,10.5,3066,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FK3,甜椒 新香,15.0,15.0,15.0,15.0,12,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FK4,甜椒 彩色種,38.0,26.5,15.0,26.5,800,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FK5,甜椒 青椒,9.4,7.4,5.0,7.3,440,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FN5,敏豆 醜豆,48.0,28.6,10.0,28.8,1195,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FP1,萊豆 豆莢,50.0,40.0,30.0,40.0,72,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FR1,青花苔,20.0,12.9,5.0,12.8,1600,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FT1,南瓜 木瓜形,12.1,9.9,5.0,9.4,14155,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FV1,辣椒 紅小,38.0,26.4,11.0,25.7,588,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FY7,玉米 糯米白,30.0,20.5,11.0,20.5,1200,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FZ2,落花生 熟,150.0,106.6,59.4,105.8,1436,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LA1,甘藍 初秋,6.3,4.1,2.7,4.3,13290,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LA2,甘藍 改良種,12.0,8.1,5.0,8.3,6400,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LB1,小白菜 土白菜,12.0,9.5,7.0,9.5,940,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LC1,包心白 包白,10.0,6.5,3.0,6.5,3100,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LD1,青江白菜 小梗,18.0,11.9,6.0,11.9,4560,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LF2,蕹菜 小葉,14.0,11.0,8.0,11.0,400,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LF3,蕹菜 水蕹菜,33.0,26.5,20.0,26.5,1200,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LG2,芹菜 白梗,16.9,12.7,4.4,11.9,1600,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LG3,芹菜 西洋芹菜,9.0,9.0,9.0,9.0,90,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LH1,菠菜 圓葉,17.2,13.4,6.0,12.7,4860,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LI3,萵苣菜 本島圓葉,14.1,11.1,6.2,10.7,2900,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LI5,萵苣菜 油麥菜,10.0,7.1,3.0,6.9,2700,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LJ5,芥菜 翡翠娃娃菜,36.0,25.8,14.0,25.5,230,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LM2,莧菜 白莧菜,40.0,28.2,20.0,28.9,5000,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LN1,油菜,13.7,8.5,5.0,8.9,4540,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LO1,甘薯葉,15.0,15.0,15.0,15.0,40,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LP2,九層塔,28.0,28.0,28.0,28.0,56,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LQ1,紅鳳菜 紅鳳菜,15.0,13.8,8.0,12.9,1700,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LS1,茴香,21.4,12.9,10.0,14.0,1100,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LT2,海菜 海帶,40.0,35.0,30.0,35.0,2400,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,LX2,蕨菜 山蘇,100.0,92.9,85.0,92.7,62,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,MC1,濕木耳,85.0,63.6,25.0,60.1,2100,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,MD1,濕香菇,120.0,106.3,95.0,106.8,1400,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,ME1,金絲菇 金針菇,46.1,34.2,30.0,35.8,3500,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,MI1,秀珍菇,75.0,69.2,62.0,68.9,300,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,MJ1,杏鮑菇,75.0,62.5,45.0,61.5,2000,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,MX1,其他菇類,65.0,55.0,45.0,55.0,400,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SA3,蘿蔔 矸仔,8.0,4.5,3.0,4.9,2100,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SB2,胡蘿蔔 清洗,11.8,7.9,4.0,7.9,3720,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SC1,馬鈴薯 本產,24.4,17.9,10.0,17.6,6223,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SD1,洋蔥 本產,24.9,17.8,10.7,17.8,6276,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SE6,青蔥 粉蔥,26.0,18.3,11.0,18.4,3760,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SF1,韭菜 白頭,40.0,32.0,25.0,32.2,2470,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SG2,大蒜 軟梗,48.0,37.0,24.0,36.6,1830,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SG5,大蒜 蒜頭,110.0,105.7,80.0,101.4,84,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SG6,大蒜 蒜仁,140.0,116.1,95.0,116.7,324,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SH4,竹筍 孟宗筍,150.0,120.0,90.0,120.0,1200,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SJ2,芋 檳榔心芋,57.0,44.5,31.3,44.4,2100,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SP1,薑 老薑,37.1,22.7,15.0,24.0,1406,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SP2,薑 嫩薑,40.0,32.5,25.0,32.5,216,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SQ1,茭白筍 帶殼,46.0,40.0,34.0,40.0,800,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SW1,球莖甘藍,11.8,8.2,4.0,8.1,3000,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,SX1,芽菜類 綠豆芽,18.0,17.5,17.0,17.5,1000,21.5083333333333,26.6,18.4,1.35416666666667,7.6,0.0,0.0,0.0,5.7,18.67,2017-03-11
420,豐原區,FA1,黃秋葵,150.0,150.0,150.0,150.0,2,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FB1,花椰菜 青梗,17.1,12.0,5.5,11.8,5500,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FC1,胡瓜 黑刺,27.0,19.0,11.0,19.0,1800,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FD1,花胡瓜,29.0,22.0,10.0,21.0,917,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FF1,絲瓜,26.0,18.5,8.4,18.0,1906,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FG1,苦瓜 白大米,45.0,28.7,13.7,29.0,1624,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FG2,苦瓜 青大米,35.0,26.1,16.0,25.9,500,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FI1,茄子 胭脂茄,31.9,26.5,14.6,25.2,1916,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FJ1,番茄 黑柿,20.0,10.1,8.0,11.6,660,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FJ3,番茄 牛蕃茄,13.0,7.8,3.0,7.9,2850,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FK3,甜椒 新香,15.0,15.0,15.0,15.0,36,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FK4,甜椒 彩色種,38.0,26.5,15.0,26.5,2400,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FK5,甜椒 青椒,10.5,7.5,4.1,7.4,2200,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FL6,豌豆 甜豌豆,55.0,40.5,26.0,40.5,400,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FM2,菜豆 青色,35.0,28.0,21.0,28.0,400,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FN1,敏豆 白豆,70.0,49.0,28.0,49.0,1200,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FN5,敏豆 醜豆,45.3,22.3,15.0,25.4,118,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FP1,萊豆 豆莢,54.0,40.0,26.0,40.0,72,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FR1,青花苔,21.0,14.9,5.0,14.1,4200,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FT1,南瓜 木瓜形,11.5,9.8,5.0,9.2,3568,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FV1,辣椒 紅小,35.0,23.4,10.0,23.0,1533,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FY0,玉米 其他,32.0,22.0,12.0,22.0,6000,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FY4,玉米 玉米筍,26.0,26.0,26.0,26.0,600,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FY6,玉米 甜軟殼,8.0,8.0,8.0,8.0,600,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,FZ2,落花生 熟,60.0,60.0,59.5,59.9,548,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LA1,甘藍 初秋,5.6,4.0,2.9,4.1,33390,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LA2,甘藍 改良種,10.0,7.9,4.0,7.5,2710,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LB1,小白菜 土白菜,14.0,9.2,5.0,9.3,1760,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LB2,小白菜 蚵仔白,12.0,8.5,5.0,8.5,5500,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LC1,包心白 包白,10.0,5.9,2.0,6.0,9200,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LD1,青江白菜 小梗,16.0,10.3,4.0,10.2,8260,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LF2,蕹菜 小葉,14.8,11.0,8.2,11.2,1600,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LF3,蕹菜 水蕹菜,33.0,26.5,20.0,26.5,400,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LG2,芹菜 白梗,16.4,9.9,3.7,10.0,6400,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LG3,芹菜 西洋芹菜,12.0,7.6,3.0,7.6,1672,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LG5,芹菜 芹菜管,35.0,27.5,20.0,27.5,800,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LH1,菠菜 圓葉,18.0,11.2,6.0,11.5,5340,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LI3,萵苣菜 本島圓葉,14.4,10.7,4.0,10.1,4500,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LI5,萵苣菜 油麥菜,9.0,6.4,3.7,6.4,6845,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LJ1,芥菜 芥菜仁,10.0,8.7,7.0,8.6,300,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LJ4,芥菜 小芥菜,23.0,14.5,6.0,14.5,800,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LJ5,芥菜 翡翠娃娃菜,35.0,24.7,13.3,24.5,1740,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LK2,芥藍菜,20.0,12.7,6.0,12.8,2000,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LL1,茼蒿,27.0,21.4,15.0,21.3,2400,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LM2,莧菜 白莧菜,51.1,31.8,20.0,33.3,4700,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LN1,油菜,13.0,11.3,4.0,10.2,1340,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LO1,甘薯葉,15.0,15.0,13.5,14.7,65,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LP2,九層塔,28.0,28.0,28.0,28.0,88,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
420,豐原區,LQ1,紅鳳菜 紅鳳菜,16.0,12.0,8.0,12.0,1000,22.325,27.1,19.3,1.10833333333333,7.5,0.0,0.0,0.0,5.0,16.64,2017-03-12
